easting,northing,vs30,uncertainty,station,q,geology_vs30,geology_stdv,tid,terrain_vs30,terrain_stdv,gid
1569073.65801225,5175422.94649648,153.90182,0.200000002980232,NA,NA,196.45905,0.28294012,9,495.74252,0.7043546,4
1560931.33113453,5174220.51242839,258.795,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1562542.71260953,5174473.50208731,201.10997,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1563271.68299034,5174553.50880828,180.46858,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1563800.01392155,5173959.75825297,188.00557,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1565276.18351505,5174281.70973632,199.88303,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1565945.16136304,5174586.12583076,175.35133,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1557552.64152412,5173199.19648895,245.09045,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1563202.53130101,5173218.50588893,185.40617,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1563929.75943101,5173130.07772173,192.32985,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1565161.03261518,5173232.10304845,172.48814,0.200000002980232,NA,NA,196.45905,0.28294012,13,255.27419,0.65902555,4
1564566.58939345,5171813.61162922,209.08069,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1564598.57904473,5171779.62635368,193.36916,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1564399.33598184,5168806.75178969,195.49962,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1559772.92860606,5167676.87144864,193.259,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1564229.45317741,5168015.54481977,187.71959,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1564609.52570797,5168479.39085764,196.85495,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1559664.98004753,5167525.92020119,191.52373,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1559845.91261895,5167514.93712071,191.06586,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1564107.80305302,5167228.33952344,171.10716,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1560535.77883212,5165770.14268385,190.72363,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1562714.94523548,5165754.3084695,192.32352,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1564048.416256,5165931.83520516,173.7898,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1560212.47567868,5164800.98407975,196.1064,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1562317.11193668,5165570.84976149,199.878,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1563316.49400979,5165325.51665105,194.25891,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1563932.4986432,5165411.52793592,189.37384,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1559690.22212824,5164191.17328673,195.639,0.200000002980232,NA,NA,196.45905,0.28294012,16,218.11823,0.39540365,4
1559710.96333402,5164202.6705973,178.59323,0.200000002980232,NA,NA,196.45905,0.28294012,15,220.0589,0.4556925,4
1574897.82114839,5184855.95283193,180.71045,0.200000002980232,NA,NA,193.07104,0.2840642,15,220.0589,0.4556925,3
1577028.02579681,5182299.00473608,175.56184,0.200000002980232,NA,NA,183.95392,0.2840642,15,220.0589,0.4556925,3
1576744.90840526,5181471.32761701,186.39116,0.200000002980232,NA,NA,181.58333,0.2840642,16,218.11823,0.39540365,3
1575644.69196406,5178199.60171729,184.11772,0.200000002980232,NA,NA,171,0.2840642,16,218.11823,0.39540365,3
1574788.31132001,5177442.37610056,185.47987,0.200000002980232,NA,NA,179.01799,0.2840642,15,220.0589,0.4556925,3
1575987.58400314,5177262.98807657,198.32352,0.200000002980232,NA,NA,228,0.2840642,15,220.0589,0.4556925,3
1576340.94299671,5177197.52639331,192.25317,0.200000002980232,NA,NA,228,0.2840642,255,NA,NA,3
1574053.87778177,5176825.09621612,192.37817,0.200000002980232,NA,NA,228,0.2840642,16,218.11823,0.39540365,3
1574993.01461054,5176429.78760003,164.39864,0.200000002980232,NA,NA,179.01799,0.2840642,15,220.0589,0.4556925,3
1576341.46484108,5176543.78959727,164.68033,0.200000002980232,NA,NA,NA,NA,255,NA,NA,3
1574998.28552526,5175804.03840692,244.34302,0.200000002980232,NA,NA,208.49768,0.2840642,15,220.0589,0.4556925,3
1575504.83791659,5175608.63567727,249.64885,0.200000002980232,NA,NA,225.14803,0.2840642,9,495.74252,0.7043546,3
1573055.00001917,5187259.99106195,203.15843,0.200000002980232,NA,NA,159.1076,0.3545938,15,220.0589,0.4556925,1
1573938.41849739,5186507.79426145,204.40501,0.200000002980232,NA,NA,159.1076,0.3545938,15,220.0589,0.4556925,1
1574095.12777474,5185325.7556041,192.23134,0.200000002980232,NA,NA,159.1076,0.3545938,16,218.11823,0.39540365,1
1569174.30198756,5184479.97841938,176.74574,0.200000002980232,NA,NA,159.1076,0.3545938,16,218.11823,0.39540365,1
1571062.88364563,5182235.88417294,192.48439,0.200000002980232,NA,NA,159.1076,0.3545938,16,218.11823,0.39540365,1
1570998.93510276,5181326.73296242,178.19048,0.200000002980232,NA,NA,159.1076,0.3545938,16,218.11823,0.39540365,1
1878996.98,5825836.74,211.338236,0.2,,2,,,,,,255
1792539,5826433,229.7433008,0.2,,2,,,,,,255
1878805.39,5825919.15,239.5411278,0.2,,2,,,,,,255
1878916.54,5825813.11,190.4361229,0.2,,2,,,,,,255
1574997,5183130,169.9442222,0.2,,2,,,,,,4
1572678.94,5182447.27,186.4617593,0.2,,2,,,,,,4
1573600.38,5176872.57,177.2285389,0.2,,2,,,,,,4
1567149.13,5177338.52,147.6159193,0.2,,2,,,,,,4
1568935.39,5182906.84,188.1327821,0.2,,2,,,,,,4
1571398.29,5182154.9,149.874959,0.2,,2,,,,,,4
1574816.2,5177911.16,168.5201482,0.2,,2,,,,,,4
1568870.42,5182412.29,145.8679852,0.2,,2,,,,,,4
1570020.59,5182794.75,164.4711741,0.2,,2,,,,,,4
1572489.07,5178644.29,161.7337016,0.2,,2,,,,,,4
1572339.87,5178804.23,164.3458875,0.2,,2,,,,,,4
1570716.27,5178347.09,161.1648113,0.2,,2,,,,,,4
1574713.59,5182709.04,178.9134089,0.2,,2,,,,,,4
1571907.87,5177295.58,164.5391587,0.2,,2,,,,,,4
1567786.02,5184191.75,143.6039113,0.2,,2,,,,,,4
1572566.33,5183121.23,172.4306634,0.2,,2,,,,,,4
1567044.75,5180259.3,156.6393781,0.2,,2,,,,,,4
1575003.74,5183002.66,172.6170551,0.2,,2,,,,,,4
1574616.63,5183485.17,174.9631735,0.2,,2,,,,,,4
1875232.77,5822407.94,223.3864048,0.2,,2,,,,,,14
1875299.95,5822344.25,196.1079893,0.2,,2,,,,,,14
1757133.96,5918345.58,188.8295516,0.2,,2,,,,,,14
1757119.19,5918334.43,189.5163455,0.2,,2,,,,,,14
1926513.43,5779167.18,178.7237103,0.2,,2,,,,,,14
1854593,5717459,234.5306163,0.2,,2,,,,,,14
1854571,5717466,237.8176643,0.2,,2,,,,,,14
1854567,5717452,230.9276329,0.2,,2,,,,,,14
1854562,5717460,242.2357038,0.2,,2,,,,,,14
1873619.92,5815998.85,216.3399301,0.2,,2,,,,,,14
1873583.94,5816052.27,247.7689758,0.2,,2,,,,,,14
1879204,5825009,239.7829978,0.2,,2,,,,,,13
1879509.09,5824720.5,212.827474,0.2,,2,,,,,,13
1879463.06,5824712.38,250.2585438,0.2,,2,,,,,,13
1879475.58,5824741.81,178.5323007,0.2,,2,,,,,,13
1879500.81,5824770.64,190.3996574,0.2,,2,,,,,,13
1879462.14,5824777.57,255.0180574,0.2,,2,,,,,,13
1879473.12,5824826.13,224.2736255,0.2,,2,,,,,,13
1870244.97,5823497.12,197.2741083,0.2,,2,,,,,,13
1870237.45,5823502.31,210.991952,0.2,,2,,,,,,13
1749011.41347802,5428904.49797798,275,0.2,902A,2,270.72028,0.5950514,14,302.07278,0.53168344,12
1748487.52147161,5426978.94265718,282,0.2,914A,2,271.5766,0.5950514,10,361.86108,0.53872114,12
1748487.52147161,5426978.94265718,282,0.2,914B,2,271.5766,0.5950514,10,361.86108,0.53872114,12
1748673.54491918,5427075.13076582,291,0.2,916A,2,268.59586,0.5950514,14,302.07278,0.53168344,12
1748775.61484356,5427128.54569628,307,0.2,919A,2,268.59586,0.5950514,14,302.07278,0.53168344,12
1792041.78518857,5891390.53977447,800,0.2,MKAZ,2,782.0686,0.6023249,5,736.6329,0.65327823,12
1757230.32862793,5736718.9826654,800,0.2,MOZ,2,782.0686,0.6023249,5,736.6329,0.65327823,12
1804259,5818169,126.7700235,0.2,,2,,,,,,12
1804225,5818158,181.7736687,0.2,,2,,,,,,12
1797944,5825151,332.7450125,0.2,,2,,,,,,12
1758381,5907242,124.2010829,0.2,,2,,,,,,12
1758305.5,5907245.45,121.7410077,0.2,,2,,,,,,12
1758192,5907236,171.9447956,0.2,,2,,,,,,12
1758263,5907278,142.4250487,0.2,,2,,,,,,12
1758390,5907373,140.1225557,0.2,,2,,,,,,12
1758515,5907637,175.888723,0.2,,2,,,,,,12
1766891.27,5913193.13,220.3967414,0.2,,2,,,,,,12
1765172.5,5904710.05,271.8979854,0.2,,2,,,,,,12
1766878.04,5913100.89,198.3329655,0.2,,2,,,,,,12
1751825.14,5917589.27,210.7566543,0.2,,2,,,,,,12
1750178.16,5915714.54,111.7028651,0.2,,2,,,,,,12
1758182.77,5927067.95,180.5112246,0.2,,2,,,,,,12
1770733.61,5916450.28,238.6376003,0.2,,2,,,,,,12
1760520.05,5908596.21,139.4309645,0.2,,2,,,,,,12
1771986.69,5889783.29,213.5477319,0.2,,2,,,,,,12
1771947.21,5889743.36,214.3140807,0.2,,2,,,,,,12
1768402.75,5885941.45,249.142979,0.2,,2,,,,,,12
1768579.09,5886123.17,264.6666157,0.2,,2,,,,,,12
1768515.46,5886144.09,224.6781877,0.2,,2,,,,,,12
1746818.53,5920269.85,203.191289,0.2,,2,,,,,,12
1761252.04732196,5436737.33232419,330,0.2,651A,2,261.68674,0.5950514,15,220.0589,0.4556925,10
1761531.51462303,5436698.51826093,330,0.2,LNBS,2,260.8229,0.5950514,14,302.07278,0.53168344,10
1569576.63684976,5175288.98086981,900,0.2,CRLZ,2,405.4836,0.5624408,7,769.95667,0.7053239,8
1572220,5176410,233.9034368,0.2,,2,,,,,,8
1572725.4,5176359.3,243.5033035,0.2,,2,,,,,,8
1572709.4,5176267.5,267.9755026,0.2,,2,,,,,,8
1574384.4,5175797.4,401.3359568,0.2,,2,,,,,,8
1574420.1,5175802,338.1801294,0.2,,2,,,,,,8
1573275,5176816.8,320.1219442,0.2,,2,,,,,,8
1576714.2,5175680.9,431.1371651,0.2,,2,,,,,,8
1576697,5175676,293.6816282,0.2,,2,,,,,,8
1571149.7,5175217.4,426.2404383,0.2,,2,,,,,,8
1572160,5176400,360.890609,0.2,,2,,,,,,8
1483084.96425151,5243927.93336742,300,0.2,505A,2,275,0.5950514,10,361.86108,0.53872114,7
1483160.84234804,5243859.30855798,300,0.2,APPS,2,275,0.5950514,14,302.07278,0.53168344,7
1762053.43964359,5431795.01635884,190,0.2,PRKS,2,387.9002,0.68287367,13,255.27419,0.65902555,7
1571153.7,5175248.2,382.4930649,0.2,,2,,,,,,7
1577786.16740738,5180826.65376973,189.75,0.2,S New Brighton Bridge,2,239,0.39401674,255,NA,NA,6
1572389.7463268,5196595.92787898,205,0.2,SW KAN 05,2,202.6284,0.39401674,16,218.11823,0.39540365,6
1572205.85078832,5196831.57152056,197,0.2,SW KAN 26,2,202.10301,0.39401674,15,220.0589,0.4556925,6
1576478.58008841,5184500.83672546,202,0.2,QEII Park,2,205.4891,0.39401674,16,218.11823,0.39540365,6
1578520.07342995,5179986.3797679,184,0.2,South New Brighton Park,2,239,0.39401674,16,218.11823,0.39540365,6
2037290.41795092,5708507.08922082,138,0.2,018A,2,199.03853,0.39401674,15,220.0589,0.4556925,6
1709359.83017754,5617533.1717603,210,0.2,025A,2,439.86578,0.702906,16,218.11823,0.39540365,6
1760658.41198629,5433384.82110907,350,0.2,249A,2,239,0.39401674,6,491.11566,0.68166685,6
1757524.63406549,5434663.83432328,200,0.2,608A,2,190.12105,0.39401674,16,218.11823,0.39540365,6
1751345.96707716,5423443.07442533,239,0.2,912A,2,212.684,0.39401674,15,220.0589,0.4556925,6
1403813.5278821,4913379.29385986,500,0.2,DUNS,2,1068.298,0.6903283,7,769.95667,0.7053239,6
1759115.62319914,5427371.36056324,540,0.2,EBPS,2,239,0.39401674,1,791.7739,0.6686169,6
1709426.3604598,5617511.0556131,210,0.2,HWHS,2,439.86578,0.702906,16,218.11823,0.39540365,6
1757530.02175166,5434617.1094377,200,0.2,PGMS,2,190.12105,0.39401674,16,218.11823,0.39540365,6
1757066.44314386,5434600.42574321,190,0.2,PVCS,2,239,0.39401674,16,218.11823,0.39540365,6
1892706.74,5820342.22,222.4550812,0.2,,2,,,,,,6
1750854,5423452.4,236.8747106,0.2,,2,,,,,,6
1750855,5423480.13,214.15275,0.2,,2,,,,,,6
1577209.96,5184151.75,196.8775869,0.2,,2,,,,,,6
1576274.31,5182586.51,188.5907449,0.2,,2,,,,,,6
1577478.59,5182876.72,198.726005,0.2,,2,,,,,,6
1751219,5948878,191.8339506,0.2,,2,,,,,,6
1751124,5949048,156.5443238,0.2,,2,,,,,,6
1751384.56,5423454.01,234.6923591,0.2,,2,,,,,,6
1752202.45,5424683.04,222.4418015,0.2,,2,,,,,,6
1882275.9,5826612.05,230.82373,0.2,,2,,,,,,6
1892514.23,5819906.62,233.8829986,0.2,,2,,,,,,6
2063247,5739435,227.3161857,0.2,,2,,,,,,6
2063141,5739392,220.4834274,0.2,,2,,,,,,6
1935265.31186779,5621691.48557128,440,0.2,015A,2,272.22363,0.5950514,11,691.41766,0.7239429,5
1936720.72964377,5621981.7624788,440,0.2,NGHS,2,271.35132,0.5950514,9,495.74252,0.7043546,5
1265112.51,5004330.88,249.7107665,0.2,,2,,,,,,5
1572133.93878793,5178976.22569942,288.44,0.2,AMI 2,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1572136.3989967,5178977.50689268,261.27,0.2,AMI 3,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1572102.11271038,5178921.86469032,200.99,0.2,AMI 4,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1572001.30604432,5178854.93018094,194.51,0.2,AMI 5,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1571935.82868708,5178888.9737796,197.31,0.2,AMI 6,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1574604.41268797,5182886.66372532,205.15,0.2,SW AVD 02,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1572955.50370582,5183132.31520859,203.56,0.2,SW 6426,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1571929.50418328,5197002.85539143,217.49,0.2,SW KAS 40,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1572452.65327357,5183028.17291301,174,0.2,SW 6409 / SHY09,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1574701.45700257,5182665.0316695,180.14,0.2,SW AVD 07,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1575766.68002513,5183820.45812427,177.38,0.2,SW BUR 46,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1570313.33049845,5180888.897557,187.54,0.2,SW CBD 21,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1568658.30361972,5180927.98921469,175,0.2,SW FND 01,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1573004.51328034,5196784.81864157,169,0.2,SW KAN 03,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1573164.86200576,5196868.91661965,195.47,0.2,SW KAN 19,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1571516.68040511,5196997.73869797,206.16,0.2,SW KAS 20,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1570531.06042313,5180447.55085238,176,0.2,SW Z2-4,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1570663.88542736,5180526.08587177,181.4,0.2,SW Z2-6,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1571093.51377854,5180403.38998899,191.67,0.2,SW Z4-4,2,196.45905,0.28294012,9,495.74252,0.7043546,4
1564886.71499765,5182945.91281936,294,0.2,Burnside Park,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1569572.57924847,5176184.17137887,222,0.2,Cashmere High,2,196.45905,0.28294012,13,255.27419,0.65902555,4
1571538.10205339,5183443.79056195,160,0.2,Christchurch Park,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1571622.99042502,5180867.01468411,211,0.2,Fitzgerald,2,196.45905,0.28294012,13,255.27419,0.65902555,4
1573666.04690734,5178401.13933416,183,0.2,Garrick Park,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1569320.65181097,5190100.75909926,223,0.2,Groynes,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1568979.42367378,5179482.24017624,188,0.2,Hagley Park,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1565724.05466414,5181051.36222689,297,0.2,Ilam Fields,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1571123.97393483,5180201.43351901,192,0.2,Latimer Square,2,196.45905,0.28294012,16,218.11823,0.39540365,4
1574579.81234614,5181889.27511713,186,0.2,Porritt Park,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1568717.75971558,5186177.86832485,188,0.2,Redwood Park,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1564915.84415151,5179727.89413084,324,0.2,Riccarton High Fields,2,196.45905,0.28294012,15,220.0589,0.4556925,4
1406787.88784869,4914224.68216575,140,0.2,044A,2,266.02902,0.5950514,13,255.27419,0.65902555,4
1982936.58189521,5670158.86585136,155,0.2,096A,2,275,0.5950514,255,NA,NA,4
1982936.04533621,5670147.85261603,155,0.2,225B,2,275,0.5950514,255,NA,NA,4
1775417.53180645,5577577.19172964,250,0.2,302A,2,266.47516,0.5950514,15,220.0589,0.4556925,4
1925350.84855345,5778417.68129678,220,0.2,KAFS,2,263.4218,0.5950514,16,218.11823,0.39540365,4
1406821.82424271,4914200.28816655,140,0.2,SKFS,2,266.02902,0.5950514,11,691.41766,0.7239429,4
1983055.45343015,5670097.45201839,155,0.2,WFSS,2,275,0.5950514,15,220.0589,0.4556925,4
1806147,5814892.4,270.5499784,0.2,,2,,,,,,4
1806368,5812715,298.5569352,0.2,,2,,,,,,4
1806263,5812590,277.8695979,0.2,,2,,,,,,4
1806129,5814873,265.0026249,0.2,,2,,,,,,4
1806177,5811961,257.3189923,0.2,,2,,,,,,4
1806249,5811958,262.9202247,0.2,,2,,,,,,4
1806275,5812609,213.6039966,0.2,,2,,,,,,4
1806316,5812683,219.3417021,0.2,,2,,,,,,4
1806486,5814497,241.8374803,0.2,,2,,,,,,4
1806356,5814614,234.0761906,0.2,,2,,,,,,4
1806380,5814582,155.8199542,0.2,,2,,,,,,4
1798447,5824488,223.5224056,0.2,,2,,,,,,4
1806189,5812161,222.8884363,0.2,,2,,,,,,4
1806148,5812217,223.4919135,0.2,,2,,,,,,4
1758218,5907920,205.8083166,0.2,,2,,,,,,4
1758127,5907935,198.5594856,0.2,,2,,,,,,4
1758127,5907940,210.242577,0.2,,2,,,,,,4
1879139.75,5825816.91,188.9253415,0.2,,2,,,,,,4
1759358.6,5908049.8,183.9839497,0.2,,2,,,,,,4
1873586.04,5821566.64,124.3131926,0.2,,2,,,,,,4
1873305.13,5821831.11,131.1235787,0.2,,2,,,,,,4
1728113.64,5941560.98,147.9937184,0.2,,2,,,,,,4
1801761.35,5814836.06,249.1621863,0.2,,2,,,,,,4
1801755.19,5814823.15,219.0998861,0.2,,2,,,,,,4
1887707.73,5774053.3,190.5205046,0.2,,2,,,,,,4
1801278.83,5814657.32,226.8889464,0.2,,2,,,,,,4
1821177.42,5828321.46,229.1957427,0.2,,2,,,,,,4
1769788.4,5880001.39,84.41299403,0.2,,2,,,,,,4
1802947,5816229,219.0047568,0.2,,2,,,,,,4
1802971,5816261,208.3266671,0.2,,2,,,,,,4
1802943,5816326,221.7151726,0.2,,2,,,,,,4
1802912,5816341,217.0598792,0.2,,2,,,,,,4
1803380.4,5813706.89,291.3026244,0.2,,2,,,,,,4
1803303.78,5813750.95,232.0907475,0.2,,2,,,,,,4
1803310.26,5813728.83,236.8146978,0.2,,2,,,,,,4
1803386.65,5813591.82,283.4223559,0.2,,2,,,,,,4
1803313.21,5813820.53,196.954169,0.2,,2,,,,,,4
1803085.5,5813649.89,244.8035321,0.2,,2,,,,,,4
1803340.5,5813720.1,298.742819,0.2,,2,,,,,,4
1803314.9,5813686,253.9171504,0.2,,2,,,,,,4
1815481,5804732,248.6083271,0.2,,2,,,,,,4
1815200,5804464,297.8233345,0.2,,2,,,,,,4
1815187,5803685,226.8999537,0.2,,2,,,,,,4
1935001.71933718,5619978.38562894,230,0.2,027A,2,175.85156,0.2840642,15,220.0589,0.4556925,3
1935001.71933718,5619978.38562894,230,0.2,027C,2,175.85156,0.2840642,15,220.0589,0.4556925,3
1576675.02,5182330.41,196.5527462,0.2,,2,,,,,,3
1576555.41,5182418.58,186.3028961,0.2,,2,,,,,,3
1575392.5,5178191.17,172.7805621,0.2,,2,,,,,,3
1773383.43,5891682.19,187.6102336,0.2,,2,,,,,,3
1773445.01,5891697.69,191.264412,0.2,,2,,,,,,3
1749109.13645376,5426688.27068828,245,0.2,132A,2,242,0.25372875,13,255.27419,0.65902555,2
1748882.38846274,5427848.33264781,474,0.2,647A,2,418,0.25372875,255,NA,NA,2
1748797.09240122,5427803.04927516,474,0.2,647D,2,418,0.25372875,10,361.86108,0.53872114,2
1748954.0652181,5427291.40192213,267,0.2,900B,2,261.12537,0.25372875,15,220.0589,0.4556925,2
1748942.15689598,5428769.06420688,250,0.2,907A,2,376.76178,0.25372875,14,302.07278,0.53168344,2
1748786.97233297,5427683.3513159,358,0.2,911A,2,418,0.25372875,10,361.86108,0.53872114,2
1748954.0652181,5427291.40192213,272,0.2,941A,2,261.12537,0.25372875,15,220.0589,0.4556925,2
1757142.66,5918342.39,180.5020627,0.2,,2,,,,,,2
1757123.93,5918331.22,178.8567122,0.2,,2,,,,,,2
1756901.24,5918373.12,293.3802615,0.2,,2,,,,,,2
1756574.3,5921601.3,174.6174893,0.2,,2,,,,,,2
1756685.38,5921534.5,216.293853,0.2,,2,,,,,,2
1756748.63,5921599.79,172.4592608,0.2,,2,,,,,,2
1756595.08,5921434.39,241.5779781,0.2,,2,,,,,,2
1576584.23,5171342.8,140.9088988,0.2,,2,,,,,,2
1757619.6,5920976,187.5103233,0.2,,2,,,,,,2
1804935,5817556,181.7362654,0.2,,2,,,,,,1
1804917,5817543,179.6257312,0.2,,2,,,,,,1
1804927,5817551,174.7567546,0.2,,2,,,,,,1
1805543,5816310,186.2422879,0.2,,2,,,,,,1
1805285,5817044,207.8452343,0.2,,2,,,,,,1
1805273,5817095,163.0681213,0.2,,2,,,,,,1
1803287,5819719,241.8374803,0.2,,2,,,,,,1
1885418.97,5823525,143.8189325,0.2,,2,,,,,,1
1885592.98,5823418.19,195.667788,0.2,,2,,,,,,1
1569214.43,5184467.51,127.0699027,0.2,,2,,,,,,1
1570426,5181504,113.6574527,0.2,,2,,,,,,1
1570483,5181555,149.1501312,0.2,,2,,,,,,1
1884883.36,5823821.13,216.9590386,0.2,,2,,,,,,1
1884832.04,5823841.05,200.0013266,0.2,,2,,,,,,1
1884870.51,5823852.64,204.8487871,0.2,,2,,,,,,1
1884849.7,5823831.39,197.8826108,0.2,,2,,,,,,1
1815179,5803958,218.7847372,0.2,,2,,,,,,1
1815165,5803799,218.1436258,0.2,,2,,,,,,1
1878298.75559403,5822479.28476558,209,0.1,TBCS,1,1068.298,0.6903283,13,255.27419,0.65902555,14
1583847.38062917,5265879.79889075,407,0.1,CULC,1,264.23557,0.5950514,16,218.11823,0.39540365,13
1527402.00285507,5184413.95656781,515,0.1,DFHS,1,264.778,0.5950514,16,218.11823,0.39540365,13
1526436.15244783,5173684.05010783,457,0.1,GDLC,1,263.4692,0.5950514,16,218.11823,0.39540365,13
1515969.8198521,5178731.43336893,531,0.1,HORC,1,264.1043,0.5950514,16,218.11823,0.39540365,13
1559114.98923837,5198035.17600491,546,0.1,SWNC,1,262.97467,0.5950514,16,218.11823,0.39540365,13
1583644.7994242,5272347.66649584,478,0.1,WIGC,1,264.23557,0.5950514,16,218.11823,0.39540365,13
1749020.12058609,5429267.00045727,265,0.1,WEMS,1,270.504,0.5950514,15,220.0589,0.4556925,12
1748645.57125233,5426332.54486156,493,0.1,WNHS,1,782.0686,0.6023249,11,691.41766,0.7239429,12
1745879.54589281,5428161.30923353,369,0.1,WNKS,1,269.67847,0.5950514,11,691.41766,0.7239429,12
2024097.44483677,5654811.81926307,1000,0.1,MHGZ,1,782.0686,0.6023249,11,691.41766,0.7239429,12
1763894.04650739,5437077.98701552,190,0.1,468A,1,266.16132,0.5950514,16,218.11823,0.39540365,10
1759597.72162893,5434025.08085591,256,0.1,LRSS,1,254.2112,0.5950514,15,220.0589,0.4556925,10
1763814.32761846,5436948.42262935,190,0.1,NBSS,1,266.16132,0.5950514,14,302.07278,0.53168344,10
1763954.66498335,5439376.20044904,510,0.1,TAIS,1,261.25446,0.5950514,15,220.0589,0.4556925,10
1771321.66525775,5445157.62266797,390,0.1,UHCS,1,262.19586,0.5950514,15,220.0589,0.4556925,10
1773350.53372381,5445158.09407148,481,0.1,UHSS,1,262.807,0.5950514,14,302.07278,0.53168344,10
1576539.76302159,5174756.42508602,348,0.1,HVSC,1,405.4836,0.5624408,6,491.11566,0.68166685,8
1597063.21836957,5149128.0533431,435,0.1,AKSS,1,387.9002,0.68287367,9,495.74252,0.7043546,7
2037085.67154813,5708273.14800374,162,0.1,017A,1,213.60303,0.39401674,16,218.11823,0.39540365,6
1760666.08487152,5433384.65181931,350,0.1,642A,1,239,0.39401674,6,491.11566,0.68166685,6
1760736.0682224,5433483.10595259,350,0.1,642E,1,239,0.39401674,6,491.11566,0.68166685,6
1760668.65184451,5433385.01890403,350,0.1,642G,1,239,0.39401674,6,491.11566,0.68166685,6
1760666.08487152,5433384.65181931,350,0.1,642H,1,239,0.39401674,6,491.11566,0.68166685,6
1759873.98790758,5432446.59546773,180,0.1,934B,1,228.85172,0.39401674,15,220.0589,0.4556925,6
2037080.17362884,5708245.82928689,162,0.1,GISS,1,212.88242,0.39401674,16,218.11823,0.39540365,6
1758704.1688964,5433887.40745164,212,0.1,LHUS,1,239,0.39401674,16,218.11823,0.39540365,6
1752206.39835681,5424691.53796313,274,0.1,MISS,1,222.52544,0.39401674,13,255.27419,0.65902555,6
1578283.92967982,5182861.84160154,189,0.1,NBLC,1,239,0.39401674,255,NA,NA,6
1577200.36122654,5184127.95976511,204,0.1,NNBS,1,202.10301,0.39401674,15,220.0589,0.4556925,6
1753785.98822683,5423374.41751353,305,0.1,SEAS,1,239,0.39401674,255,NA,NA,6
1751392.94301524,5423428.96002312,229,0.1,WNAS,1,212.684,0.39401674,15,220.0589,0.4556925,6
1929774.16624397,5604530.50133583,196,0.1,029A,1,261.7628,0.5950514,16,218.11823,0.39540365,4
